idx,question,answer,correctness,explanation
865,"The author of the ""The Dagger and the Coin"" fantasy series was nominated for what award in 2017?",Hugo Award,0,"Daniel Abraham, author of The Dagger and the Coin series, was not nominated for a Hugo Award in 2017 for this series. The series itself was not nominated for a Hugo Award in 2017 either."
3534,What is the name of second extended play by the artists of the mini-abum Code#01?,Code#02 Pretty Pretty,1,
3346,"Brinckerhoff, New Yorkhad a role in a CBS sitcom created by whom?",Justin Adler,1,
2758,"What type of mansion was built for the founder of the company marketed the oil engine under the ""Hornsby-Akroyd"" name?",Gothic Revival,1,
2285,In what Mississippi county is the city that is located five miles west of the county seat of said county?,Sunflower County,0,"The question asks for the county in which a city is located, given that the city is five miles west of the county seat of that county. The answer 'sunflower county' is just a county name, not a city. The correct answer should be the name of a city located five miles west of the county seat of Sunflower County, not the county itself."
2812,What product by FLEXcon represents data by geometric patterns?,Barcodes,1,
1983,Revival of 1800 was a series of evangelical christian meetings. In what month did Francis Asbury begin attending the revival meetings ?,June,0,"There is no historical evidence that Francis Asbury began attending revival meetings specifically in June. The question is ambiguous, but the answer 'June' is not supported by historical records."
581,Where was the author of Thoughts of Machiavelli born?,Germany,0,"The author of 'Thoughts of Machiavelli' is Raymond Aron, who was born in France, not Germany."
2242,The infantry rifle regiment of the British Army that Talaiasi Labalaba served in was first created in what year?,1881,1,
686,What was the proper name of the husband of Lollia Paullina?,Gaius Julius Caesar Augustus Germanicus,0,"Lollia Paulina was married to Gaius (Caligula), whose full name was Gaius Julius Caesar Augustus Germanicus. However, she was not his wife in the traditional sense; she was forced to divorce her previous husband and marry Caligula, but the marriage was brief and she was soon divorced. The answer is technically correct in naming Caligula, but the context is misleading as her more notable husband was Publius Memmius Regulus."
3170,Which Member of Parliament for Macclesfield was married to Jane Ann Winterton?,Sir Nicholas Raymond Winterton,1,
2465,The arena in which the Adelaide Adrenaline play is also home to the world's first what?,indoor ski slope,0,"The arena where Adelaide Adrenaline play is the IceArenA in Adelaide, which is known as the home of the world's first indoor ski jump, not the world's first indoor ski slope. The answer is incorrect."
2031,What portrait hangs in the Smithsonian Institute along with what is known as the founder of nursing?,"Sister Anthony, S.C.",0,"The founder of nursing is generally considered to be Florence Nightingale, whose portrait hangs in the Smithsonian. Sister Anthony is not widely recognized as the founder of nursing, and there is no evidence that her portrait hangs in the Smithsonian alongside Florence Nightingale's."
3347,Panna a netvor is a re-telling of a classic tale by what novelist?,Gabrielle-Suzanne Barbot de Villeneuve,1,
1705,Why is Serena Williams more accomplished than Mariaan de Swardt in her tennis career?,the world No. 1 for the first time,0,"The answer only mentions that Serena Williams became world No. 1 for the first time, which is not a sufficient explanation for why she is more accomplished than Mariaan de Swardt. Serena Williams has won many Grand Slam titles and has had a much more successful career overall, which should be mentioned."
825,"Which genus has more species, Salvia or Arachis?",Salvia,1,
2063,Who signed into law the act made to lower barriers to adoption?,President Bill Clinton,1,
205,Onika Tanya Maraj is a judge on a television show hosted by whom? ,Ryan Seacrest,0,"Onika Tanya Maraj (Nicki Minaj) was a judge on 'American Idol,' which is hosted by Ryan Seacrest, so the answer is correct in this context. However, the question is ambiguous as Nicki Minaj has not been a judge on other shows hosted by Ryan Seacrest. The answer is correct for 'American Idol.'"
552,Are both Jim McBride and Neil Jordan American?,no,1,
1883,"What is the Latin name for one of the five ""big cats"" that the word ""Panther"" may refer to when outside of the Americas?",Panthera pardus,1,
3222,Kadeem Jack is a player in a league that started with how many teams?,eight,1,
1233,Chapter 27 is a 2007 film depicting the murder of John Lennon by someone who remained at the crime scene after the murder reading what novel?,The Catcher in the Rye,1,
2238,In what ecclesiastical province is Stephen Conway currently part of?,Province of Canterbury,1,
3286,"The band who released the debut album ""Tinted Windows"" had their first performance in what city?",Tulsa,0,"Tinted Windows had their first performance in New York City, not Tulsa. Their debut live show was at the Mercury Lounge in New York City in 2009."
1295,Kete Krachi is a town in what region?,Volta,1,
1104,What occupation is shared by both Marge Piercy and Richard Aldington?,poet,1,
1556,Radio shack made a line of computers in the 1980's which was marketed as the TRS-80 Color Computer or the Interact Home Computer?,TRS-80 Color Computer,1,
2988,What sports team included both of the brothers Case McCoy and Colt McCoy during different years?,University of Texas Longhorns,1,
724,Which team's 2013-2014 season had players including a Slovenian who plays at both the point guard and shooting guard positions?,the Phoenix Suns,1,
2767,That is the nationality of the author who wrote books that featured the character Faline?,Austrian,1,
3638,"What is the alleged rank of the mafioso who ran the Chicago Outfit with John DiFronzo, Joseph Andriacchi, Angelo LaPietra and ames Marcello?",Consigliere of the Outfit,0,"The individuals listed (John DiFronzo, Joseph Andriacchi, Angelo LaPietra, and James Marcello) were high-ranking members of the Chicago Outfit, but the question asks for the alleged rank of the mafioso who ran the Outfit with them. The answer 'consigliere of outfit' is incorrect because the person running the Outfit would typically be the boss or acting boss, not the consigliere, who is an advisor rather than the leader."
3458,What is the brand who makes canned meats that had its own cook off in Austin until 2007?,Hormel Foods Corporation,1,
3300,"After his curacy at the village that is a suburb of Scunthorpe, who was Industrial Chaplain to the Bishop of Lincoln?",Dudman,1,
2929,Finna Get Loose is a song by Puff Daddy and what American rapper who is also a record and film producer?,Pharrell Lanscilo Williams,1,
2859,David Lightfoot worked on what film loosely based on the murders of tourists by Ivan Milat in the 1990's?,Wolf Creek,1,
255,James Fieser received his B.A. from what liberal arts work college that was founded in 1855?,Berea College,1,
3348,"What group released a song called ""Stinkfist"" on September 17, 1996?",Tool,1,
1303,What is a Southern European island country that was home to an airline pilot who flew the CASA-212-200 Aviocar before retiring in 2008 for health reasons? ,Malta,1,
40,Which dog's ancestors include Gordon and Irish Setters: the Manchester Terrier or the Scotch Collie?,Scotch Collie,0,"The Manchester Terrier's ancestors include breeds like the Black and Tan Terrier and Whippet, not setters. The Scotch Collie is also not descended from Gordon or Irish Setters; it is a herding breed. Neither breed has ancestors that include Gordon and Irish Setters."
3032,"Susanna Thompson appeared in the courtroom drama film Ghosts of Mississippi, directed by who?",Rob Reiner,0,"'Ghosts of Mississippi' was directed by Rob Reiner, so the answer is correct regarding the director. However, the question is about Susanna Thompson's appearance in the film, and the answer only gives the director's name, which matches the question's request. Therefore, the answer is correct."
3447,The HMS Seraph is most famous for a WWII operation intended to cover the allied invasion of Sicily in what year?,1943,1,
3514,Who founded Methodism along with the man who was also part of the revival movement in England and the Great Awakening in the United States?,George Whitefield,0,"George Whitefield was a key figure in the Methodist movement and the Great Awakening, but Methodism was founded by John Wesley (and his brother Charles Wesley). Whitefield was a prominent preacher and collaborator, but not the founder."
1962,What was Thomas Boutflower Bennet's role at The Collegiate School of St Peter?,schoolmaster at J. L. Young's Adelaide Educational Institution and at Saint Peter's College.,1,
707,"Which movie was released first, 'Mean Girls' or the remake of 'April Fool's Day'?",Mean Girls,1,
2307,"What Hong Kong actor born in 1980 will star in ""Heart and Greed""?",Bosco Wong Chung-chak,1,
1617,Nicholas Medforth-Mills is a grandson to a king who was born on what day and year?,25 October 1921,1,
